div	top_tax_name	contamination
prok:a-proteobacteria	Bradyrhizobium pachyrhizi	50568
prok:a-proteobacteria	Bradyrhizobium paxllaeri	19456
prok:a-proteobacteria	Bradyrhizobium quebecense	115382
prok:a-proteobacteria	Bradyrhizobium retamae	4654
prok:a-proteobacteria	Bradyrhizobium rifense	21302
prok:a-proteobacteria	Bradyrhizobium sacchari	946
prok:a-proteobacteria	Bradyrhizobium sediminis	3475
prok:a-proteobacteria	Bradyrhizobium semiaridum	14326
prok:a-proteobacteria	Bradyrhizobium septentrionale	70295
prok:a-proteobacteria	Bradyrhizobium shewense	1140
prok:a-proteobacteria	Bradyrhizobium sp.	53281
prok:a-proteobacteria	Bradyrhizobium sp. UBA2491	305124
prok:a-proteobacteria	Bradyrhizobium stylosanthis	11513
prok:a-proteobacteria	Bradyrhizobium symbiodeficiens	9507
prok:a-proteobacteria	Bradyrhizobium tropiciagri	370552
prok:a-proteobacteria	Bradyrhizobium uaiense	88880
prok:a-proteobacteria	Bradyrhizobium valentinum	33040
prok:a-proteobacteria	Bradyrhizobium vignae	66705
prok:a-proteobacteria	Bradyrhizobium viridifuturi	561427
prok:a-proteobacteria	Bradyrhizobium yuanmingense	101984
prok:a-proteobacteria	Bradyrhizobium zhanjiangense	26948
prok:a-proteobacteria	Breoghania corrubedonensis	9885
prok:a-proteobacteria	Brevundimonas abyssalis	1143
prok:a-proteobacteria	Brevundimonas alba	1580
prok:a-proteobacteria	Brevundimonas albigilva	1990
prok:a-proteobacteria	Brevundimonas aveniformis	520
prok:a-proteobacteria	Brevundimonas basaltis	3254
prok:a-proteobacteria	Brevundimonas bullata	173317
prok:a-proteobacteria	Brevundimonas denitrificans	644
prok:a-proteobacteria	Brevundimonas diminuta	284933
prok:a-proteobacteria	Brevundimonas fluminis	6615
prok:a-proteobacteria	Brevundimonas goettingensis	1134
prok:a-proteobacteria	Brevundimonas guildfordensis	236118
prok:a-proteobacteria	Brevundimonas huaxiensis	1230
prok:a-proteobacteria	Brevundimonas lenta	6541
prok:a-proteobacteria	Brevundimonas lutea	1173
prok:a-proteobacteria	Brevundimonas mediterranea	1537
prok:a-proteobacteria	Brevundimonas naejangsanensis	1274869
prok:a-proteobacteria	Brevundimonas poindexterae	1174
prok:a-proteobacteria	Brevundimonas pondensis	121849
prok:a-proteobacteria	Brevundimonas sp. UBA2388	6861
prok:a-proteobacteria	Brevundimonas sp. UBA2416	8490
prok:a-proteobacteria	Brevundimonas sp. UBA4553	3454
prok:a-proteobacteria	Brevundimonas sp. UBA5936	575616
prok:a-proteobacteria	Brevundimonas sp. UBA6550	958
prok:a-proteobacteria	Brevundimonas sp. UBA7506	88326
prok:a-proteobacteria	Brevundimonas sp. UBA7507	108312
prok:a-proteobacteria	Brevundimonas sp. UBA7616	511
prok:a-proteobacteria	Brevundimonas sp. UBA7664	22029
prok:a-proteobacteria	Brevundimonas sp. UBA7838	2161
prok:a-proteobacteria	Brevundimonas subvibrioides	507
prok:a-proteobacteria	Brevundimonas terrae	521
prok:a-proteobacteria	Brevundimonas variabilis	689
prok:a-proteobacteria	Brevundimonas vesicularis	863
prok:a-proteobacteria	Brevundimonas viscosa	3205
prok:a-proteobacteria	Brucella anthropi	1874971
prok:a-proteobacteria	Brucella cytisi	42674
prok:a-proteobacteria	Brucella daejeonensis	15754
prok:a-proteobacteria	Brucella endophytica	2435
prok:a-proteobacteria	Brucella gallinifaecis	27600
prok:a-proteobacteria	Brucella grignonensis	14585
prok:a-proteobacteria	Brucella haematophila	10753
prok:a-proteobacteria	Brucella intermedia	16736
prok:a-proteobacteria	Brucella melitensis	1601
prok:a-proteobacteria	Brucella oryzae	29875
prok:a-proteobacteria	Brucella pecoris	8231
prok:a-proteobacteria	Brucella pituitosa	38099
prok:a-proteobacteria	Brucella pseudintermedia	613
prok:a-proteobacteria	Brucella pseudogrignonensis	1009131
prok:a-proteobacteria	Brucella rhizosphaerae	217816
prok:a-proteobacteria	Brucella thiophenivorans	69689
prok:a-proteobacteria	Brucella tritici	44335
prok:a-proteobacteria	Caenibius tardaugens	614
prok:a-proteobacteria	Camelimonas fluminis	28556
prok:a-proteobacteria	Camelimonas lactis	2562
prok:a-proteobacteria	Candidatus Fokinia solitaria	254
prok:a-proteobacteria	Candidatus Fonsibacter sp.	127
prok:a-proteobacteria	Candidatus Hepatobacter penaei	97
prok:a-proteobacteria	Candidatus Hodgkinia cicadicola	157
prok:a-proteobacteria	Candidatus Hydrogenosomobacter endosymbioticus	127
prok:a-proteobacteria	Candidatus Jidaibacter sp.	127
prok:a-proteobacteria	Candidatus Liberibacter europaeus	127
prok:a-proteobacteria	Candidatus Megaira endosymbiont of Carteria cerasiformis	859
prok:a-proteobacteria	Candidatus Micropelagos thuwalensis	254
prok:a-proteobacteria	Candidatus Midichloria mitochondrii	74
prok:a-proteobacteria	Candidatus Nucleicultrix amoebiphila	2481
prok:a-proteobacteria	Candidatus Odyssella thessalonicensis	86205
prok:a-proteobacteria	Candidatus Paracaedibacter acanthamoebae	2287678
prok:a-proteobacteria	Candidatus Paracaedibacter symbiosus	625748
prok:a-proteobacteria	Candidatus Paracaedimonas acanthamoebae	4775
prok:a-proteobacteria	Candidatus Pelagibacter bacterium	127
prok:a-proteobacteria	Candidatus Pelagibacter giovannonii	373
prok:a-proteobacteria	Candidatus Pelagibacter sp. TMED106	3409
prok:a-proteobacteria	Candidatus Pelagibacter sp. TMED196	381
prok:a-proteobacteria	Candidatus Pelagibacter sp. TMED202	317
prok:a-proteobacteria	Candidatus Pelagibacter sp. TMED203	1139
prok:a-proteobacteria	Candidatus Pelagibacter ubique	558
prok:a-proteobacteria	Candidatus Rhodoblastus alkanivorans	351
prok:a-proteobacteria	Candidatus Sphingomonas excrementigallinarum	15653
prok:a-proteobacteria	Candidatus Tokpelaia hoelldoblerii	4882
prok:a-proteobacteria	Caulobacter endophyticus	16177
prok:a-proteobacteria	Caulobacter flavus	28683
prok:a-proteobacteria	Caulobacter hibisci	3077
prok:a-proteobacteria	Caulobacter mirabilis	2897
prok:a-proteobacteria	Caulobacter radicis	69779
prok:a-proteobacteria	Caulobacter segnis	4371148
prok:a-proteobacteria	Caulobacter soli	167725
prok:a-proteobacteria	Caulobacter sp.	1006
prok:a-proteobacteria	Caulobacter sp. 32-67-35	825
prok:a-proteobacteria	Chachezhania antarctica	609
prok:a-proteobacteria	Chachezhania sediminis	1467
prok:a-proteobacteria	Chelativorans alearense	951
prok:a-proteobacteria	Chelativorans oligotrophicus	4169
prok:a-proteobacteria	Chelatococcus asaccharovorans	1713
prok:a-proteobacteria	Chelatococcus reniformis	78043
prok:a-proteobacteria	Chelatococcus sambhunathii	2045
prok:a-proteobacteria	Chenggangzhangella methanolivorans	3560
prok:a-proteobacteria	Chthonobacter albigriseus	502
prok:a-proteobacteria	Ciceribacter lividus	312
prok:a-proteobacteria	Ciceribacter thiooxidans	225
prok:a-proteobacteria	Consotaella salsifontis	1239
prok:a-proteobacteria	Corticibacterium populi	1070
prok:a-proteobacteria	Crenalkalicoccus roseus	3565
prok:a-proteobacteria	Croceibacterium ferulae	459
prok:a-proteobacteria	Croceibacterium mercuriale	11759
prok:a-proteobacteria	Croceibacterium soli	511
prok:a-proteobacteria	Croceicoccus estronivorus	14020
prok:a-proteobacteria	Croceicoccus gelatinilyticus	298
prok:a-proteobacteria	Croceicoccus mobilis	671
prok:a-proteobacteria	Croceicoccus naphthovorans	1144
prok:a-proteobacteria	Croceicoccus ponticola	1420
prok:a-proteobacteria	Croceicoccus sediminis	784
prok:a-proteobacteria	Dankookia rubra	379
prok:a-proteobacteria	Devosia beringensis	3915
prok:a-proteobacteria	Devosia elaeis	1293
prok:a-proteobacteria	Devosia epidermidihirudinis	16072
prok:a-proteobacteria	Devosia geojensis	1298
prok:a-proteobacteria	Devosia ginsengisoli	8935
prok:a-proteobacteria	Devosia limi	1253
prok:a-proteobacteria	Devosia lucknowensis	2101
prok:a-proteobacteria	Devosia neptuniae	2322
prok:a-proteobacteria	Devosia oryziradicis	679
prok:a-proteobacteria	Devosia psychrophila	3309
prok:a-proteobacteria	Devosia riboflavina	4627
prok:a-proteobacteria	Devosia salina	1138
prok:a-proteobacteria	Devosia soli	4599
prok:a-proteobacteria	Donghicola tyrosinivorans	127
prok:a-proteobacteria	Ehrlichia canis	68
prok:a-proteobacteria	Elioraea sp.	576
prok:a-proteobacteria	Enhydrobacter aerosaccus	8809
prok:a-proteobacteria	Enhydrobacter sp.	14277
prok:a-proteobacteria	Enhydrobacter sp. UBA4101	631
prok:a-proteobacteria	Enhydrobacter sp. UBA4563	5726
prok:a-proteobacteria	Ensifer adhaerens	1851
prok:a-proteobacteria	Ensifer glycinis	873
prok:a-proteobacteria	Ensifer psoraleae	334
prok:a-proteobacteria	Enterovirga rhinocerotis	2073
prok:a-proteobacteria	Erythrobacter aureus	6920
prok:a-proteobacteria	Erythrobacter colymbi	644
prok:a-proteobacteria	Erythrobacter insulae	381
prok:a-proteobacteria	Erythrobacter ramosus	257
prok:a-proteobacteria	Erythrobacter sp. REDSEA-S36_B6	346
prok:a-proteobacteria	Erythrobacter sp. REDSEA-S41_B1	641
prok:a-proteobacteria	Erythrobacter sp. UBA1916	235
prok:a-proteobacteria	Erythrobacter tepidarius	297
prok:a-proteobacteria	Falsiroseomonas frigidaquae	899
prok:a-proteobacteria	Falsochrobactrum ovis	3464
prok:a-proteobacteria	Falsochrobactrum shanghaiense	5043
prok:a-proteobacteria	Fluviibacterium aquatile	241
prok:a-proteobacteria	Fodinicurvata fenggangensis	835
prok:a-proteobacteria	Francisella opportunistica	3530
prok:a-proteobacteria	Fulvimarina manganoxydans	644
prok:a-proteobacteria	Gellertiella hungarica	762
prok:a-proteobacteria	Geminicoccus roseus	128
prok:a-proteobacteria	Gemmobacter aquarius	8296
prok:a-proteobacteria	Gemmobacter fulva	127
prok:a-proteobacteria	Gemmobacter megaterium	1731
prok:a-proteobacteria	Glacieibacterium frigidum	3202
prok:a-proteobacteria	Gluconacetobacter dulcium	127
prok:a-proteobacteria	Gluconacetobacter liquefaciens	258
prok:a-proteobacteria	Gluconacetobacter sacchari	219
prok:a-proteobacteria	Gluconacetobacter tumulisoli	220
prok:a-proteobacteria	Gluconobacter japonicus	539
prok:a-proteobacteria	Gluconobacter thailandicus	1902
prok:a-proteobacteria	Haematobacter massiliensis	3723
prok:a-proteobacteria	Halovulum marinum	3302
prok:a-proteobacteria	Hankyongella ginsenosidimutans	666
prok:a-proteobacteria	Henriciella litoralis	324
prok:a-proteobacteria	Hephaestia mangrovi	1026
prok:a-proteobacteria	Hirschia baltica	127
prok:a-proteobacteria	Hirschia maritima	340
prok:a-proteobacteria	Hoeflea olei	2099
prok:a-proteobacteria	Hoeflea phototrophica	364
prok:a-proteobacteria	Holospora curviuscula	508
prok:a-proteobacteria	Holospora obtusa	127
prok:a-proteobacteria	Hongsoonwoonella zoysiae	1344
prok:a-proteobacteria	Hypericibacter adhaerens	1824
prok:a-proteobacteria	Hypericibacter terrae	1435
prok:a-proteobacteria	Hyphomicrobium denitrificans	876
prok:a-proteobacteria	Hyphomicrobium methylovorum	503
prok:a-proteobacteria	Hyphomicrobium nitrativorans	2798
prok:a-proteobacteria	Hyphomicrobium sp.	4552
prok:a-proteobacteria	Hyphomicrobium zavarzinii	13126
prok:a-proteobacteria	Inquilinus limosus	530
prok:a-proteobacteria	Jannaschia formosa	1355
prok:a-proteobacteria	Kaistia adipata	5150
prok:a-proteobacteria	Kaistia defluvii	12279
prok:a-proteobacteria	Kaistia granuli	902
prok:a-proteobacteria	Kaistia soli	127
prok:a-proteobacteria	Kangsaoukella pontilimi	64
prok:a-proteobacteria	Kiloniella majae	1108
prok:a-proteobacteria	Komagataeibacter europaeus	67
prok:a-proteobacteria	Komagataeibacter intermedius	2354
prok:a-proteobacteria	Kordiimonas sp.	127
prok:a-proteobacteria	Labrenzia sp. UBA4493	876
prok:a-proteobacteria	Labrys okinawensis	213423
prok:a-proteobacteria	Liberibacter crescens	785
prok:a-proteobacteria	Lichenicoccus roseus	127
prok:a-proteobacteria	Lichenihabitans psoromatis	90
prok:a-proteobacteria	Loktanella fryxellensis	1202
prok:a-proteobacteria	Lutimaribacter saemankumensis	127
prok:a-proteobacteria	Magnetospirillum aberrantis	547
prok:a-proteobacteria	Magnetospirillum sp. 64-120	215
prok:a-proteobacteria	Marinicauda algicola	1058
prok:a-proteobacteria	Marivibrio halodurans	4497
prok:a-proteobacteria	Martelella endophytica	13249
prok:a-proteobacteria	Martelella lutilitoris	1688
prok:a-proteobacteria	Martelella sp.	856
prok:a-proteobacteria	Mesorhizobium albiziae	4400
prok:a-proteobacteria	Mesorhizobium alhagi	5245
prok:a-proteobacteria	Mesorhizobium carmichaelinearum	2099
prok:a-proteobacteria	Mesorhizobium comanense	1272
prok:a-proteobacteria	Mesorhizobium composti	11479
prok:a-proteobacteria	Mesorhizobium delmotii	570
prok:a-proteobacteria	Mesorhizobium ephedrae	4866
prok:a-proteobacteria	Mesorhizobium escarrei	208
prok:a-proteobacteria	Mesorhizobium hawassense	2613
prok:a-proteobacteria	Mesorhizobium helmanticense	1269
prok:a-proteobacteria	Mesorhizobium intechi	784
prok:a-proteobacteria	Mesorhizobium kowhaii	627
prok:a-proteobacteria	Mesorhizobium mediterraneum	34320
prok:a-proteobacteria	Mesorhizobium metallidurans	233
prok:a-proteobacteria	Mesorhizobium neociceri	289
prok:a-proteobacteria	Mesorhizobium norvegicum	1558
prok:a-proteobacteria	Mesorhizobium onobrychidis	217
prok:a-proteobacteria	Mesorhizobium opportunistum	14601
prok:a-proteobacteria	Mesorhizobium prunaredense	1699
prok:a-proteobacteria	Mesorhizobium sangaii	206
prok:a-proteobacteria	Mesorhizobium sediminum	51044
prok:a-proteobacteria	Mesorhizobium silamurunense	961
prok:a-proteobacteria	Mesorhizobium soli	18987
prok:a-proteobacteria	Mesorhizobium sp. 65-26	3341
prok:a-proteobacteria	Mesorhizobium sp. SCN 65-20	2098
prok:a-proteobacteria	Mesorhizobium tamadayense	9016
prok:a-proteobacteria	Mesorhizobium temperatum	2562
prok:a-proteobacteria	Mesorhizobium terrae	28743
prok:a-proteobacteria	Mesorhizobium tianshanense	3991
prok:a-proteobacteria	Mesorhizobium ventifaucium	210
prok:a-proteobacteria	Mesorhizobium waimense	1963
prok:a-proteobacteria	Mesorhizobium wenxiniae	2465
prok:a-proteobacteria	Mesorhizobium xinjiangense	439
prok:a-proteobacteria	Mesorhizobium zhangyense	912
prok:a-proteobacteria	Methylobacterium aquaticum	214
prok:a-proteobacteria	Methylobacterium brachythecii	1464
prok:a-proteobacteria	Methylobacterium cerastii	2318
prok:a-proteobacteria	Methylobacterium crusticola	4277
prok:a-proteobacteria	Methylobacterium currus	334
prok:a-proteobacteria	Methylobacterium dankookense	121
prok:a-proteobacteria	Methylobacterium durans	127
prok:a-proteobacteria	Methylobacterium frigidaeris	92
prok:a-proteobacteria	Methylobacterium gregans	3291
prok:a-proteobacteria	Methylobacterium haplocladii	759
prok:a-proteobacteria	Methylobacterium isbiliense	828
prok:a-proteobacteria	Methylobacterium jeotgali	2814
prok:a-proteobacteria	Methylobacterium nodulans	526
prok:a-proteobacteria	Methylobacterium nonmethylotrophicum	682
prok:a-proteobacteria	Methylobacterium organophilum	4619
prok:a-proteobacteria	Methylobacterium persicinum	7606
prok:a-proteobacteria	Methylobacterium phyllosphaerae	754
prok:a-proteobacteria	Methylobacterium phyllostachyos	4788
prok:a-proteobacteria	Methylobacterium platani	10203
prok:a-proteobacteria	Methylobacterium soli	1604
prok:a-proteobacteria	Methylobacterium sp.	1435
prok:a-proteobacteria	Methylobacterium sp. SCN 67-24	83751
prok:a-proteobacteria	Methylobacterium symbioticum	61729
prok:a-proteobacteria	Methylobacterium tarhaniae	10204
prok:a-proteobacteria	Methylobacterium terrae	1673
prok:a-proteobacteria	Methylobacterium variabile	139
prok:a-proteobacteria	Methylobrevis albus	221
prok:a-proteobacteria	Methylocapsa acidiphila	3751
prok:a-proteobacteria	Methylocapsa aurea	14848
prok:a-proteobacteria	Methyloceanibacter methanicus	459
prok:a-proteobacteria	Methylocella silvestris	689
prok:a-proteobacteria	Methylocella tundrae	1586
prok:a-proteobacteria	Methylocystis bryophila	280
prok:a-proteobacteria	Methylocystis parvus	1112
prok:a-proteobacteria	Methylocystis sp. KS32	371
prok:a-proteobacteria	Methylorubrum extorquens	19720
prok:a-proteobacteria	Methylorubrum populi	367
prok:a-proteobacteria	Methylorubrum rhodesianum	564
prok:a-proteobacteria	Methylorubrum rhodinum	946
prok:a-proteobacteria	Methylorubrum salsuginis	1723
prok:a-proteobacteria	Methylorubrum thiocyanatum	254
prok:a-proteobacteria	Microvirga aerilata	2064
prok:a-proteobacteria	Microvirga aerophila	5105
prok:a-proteobacteria	Microvirga alba	1192
prok:a-proteobacteria	Microvirga antarctica	2908
prok:a-proteobacteria	Microvirga arsenatis	217
prok:a-proteobacteria	Microvirga brassicacearum	865
prok:a-proteobacteria	Microvirga calopogonii	85
prok:a-proteobacteria	Microvirga massiliensis	2802
prok:a-proteobacteria	Microvirga ossetica	81
prok:a-proteobacteria	Microvirga pudoricolor	625
prok:a-proteobacteria	Microvirga rosea	2208
prok:a-proteobacteria	Microvirga sp.	4113
prok:a-proteobacteria	Microvirga thermotolerans	296
prok:a-proteobacteria	Microvirga tunisiensis	3732
prok:a-proteobacteria	Microvirga zambiensis	2466
prok:a-proteobacteria	Mongoliimonas terrestris	940
prok:a-proteobacteria	Muricauda aquimarina	3587
prok:a-proteobacteria	Neoehrlichia mikurensis	254
prok:a-proteobacteria	Neomegalonema perideroedes	128
prok:a-proteobacteria	Neorhizobium alkalisoli	583
prok:a-proteobacteria	Neorhizobium galegae	1638
prok:a-proteobacteria	Neorhizobium petrolearium	5342
prok:a-proteobacteria	Neorhizobium sp. UBA4388	10573
prok:a-proteobacteria	Neorhizobium tomejilense	716
prok:a-proteobacteria	Neorhizobium vignae	406
prok:a-proteobacteria	Neorhizobium xiangyangii	1530
prok:a-proteobacteria	Neorickettsia findlayensis	4638
prok:a-proteobacteria	Neorickettsia risticii	1609
prok:a-proteobacteria	Nereida ignava	2157
prok:a-proteobacteria	Nisaea acidiphila	192
prok:a-proteobacteria	Nitratireductor alexandrii	35384
prok:a-proteobacteria	Nitratireductor aquimarinus	2656
prok:a-proteobacteria	Nitratireductor soli	486
prok:a-proteobacteria	Nitrobacter hamburgensis	67738
prok:a-proteobacteria	Nitrobacter sp.	280
prok:a-proteobacteria	Nitrobacter sp. 62-13	986
prok:a-proteobacteria	Nitrobacter sp. 62-23	17542
prok:a-proteobacteria	Nitrobacter vulgaris	437
prok:a-proteobacteria	Nitrobacter winogradskyi	1042
prok:a-proteobacteria	Nitrospirillum amazonense	4979
prok:a-proteobacteria	Niveispirillum cyanobacteriorum	396
prok:a-proteobacteria	Niveispirillum lacus	266
prok:a-proteobacteria	Niveispirillum sp.	209
prok:a-proteobacteria	Novacetimonas pomaceti	135
prok:a-proteobacteria	Novosphingobium aerophilum	8525
prok:a-proteobacteria	Novosphingobium aquimarinum	4153
prok:a-proteobacteria	Novosphingobium aromaticivorans	27028
prok:a-proteobacteria	Novosphingobium aureum	3902
prok:a-proteobacteria	Novosphingobium barchaimii	16292
prok:a-proteobacteria	Novosphingobium capsulatum	5462
prok:a-proteobacteria	Novosphingobium chloroacetimidivorans	813
prok:a-proteobacteria	Novosphingobium clariflavum	3232
prok:a-proteobacteria	Novosphingobium decolorationis	1593
prok:a-proteobacteria	Novosphingobium endophyticum	447
prok:a-proteobacteria	Novosphingobium flavum	767
prok:a-proteobacteria	Novosphingobium fluoreni	4285
prok:a-proteobacteria	Novosphingobium ginsenosidimutans	2303
prok:a-proteobacteria	Novosphingobium guangzhouense	64932
